cve_ent,municipality,population,total_cases,case_rate,total_cases_last_60_days,case_rate_last_60_days,total_deaths,death_rate,total_deaths_last_60_days,death_rate_last_60_days
16044,Jimenez,13350,108,808.9887640449439,15,112.35955056179776,20,149.81273408239701,1,7.490636704119851
28018,Jimenez,8538,22,257.67158585148746,1,11.71234481143125,4,46.849379245725,0,0.0
32021,Jimenez del Teul,4464,14,313.6200716845878,2,44.80286738351254,1,22.40143369175627,0,0.0
16045,Jiquilpan,34725,275,791.9366450683946,16,46.07631389488841,19,54.71562275017999,2,5.759539236861051
7046,Jiquipilas,43292,31,71.60676337429548,7,16.169269149034466,8,18.47916474175367,0,0.0
15047,Jiquipilco,79263,284,358.3008465488311,38,47.94166256639289,58,73.17411654870494,0,0.0
7047,Jitotol,22619,25,110.52654847694416,5,22.105309695388833,3,13.2631858172333,0,0.0
17011,Jiutepec,227649,4801,2108.948424987591,367,161.2130955989264,369,162.09164107902956,18,7.906909320928271
14050,Jocotepec,49419,311,629.3126125579231,73,147.7164653271009,41,82.96404217001557,7,14.164592565612416
15048,Jocotitlan,70471,678,962.0978842360687,79,112.10285081806701,68,96.49359310922223,1,1.4190234280767975
17012,Jojutla,61366,1309,2133.1030212169608,143,233.02806114134864,121,197.17759019652576,3,4.888700583384936
21087,Jolalpan,13814,23,166.49775589981178,3,21.717098595627625,4,28.95613146083683,0,0.0
17013,Jonacatepec,16732,256,1530.0023906287354,9,53.78914654554148,41,245.03944537413338,0,0.0
21088,Jonotla,4833,7,144.83757500517277,0,0.0,2,41.38216428719222,0,0.0
27011,Jonuta,32829,695,2117.0306740991196,210,639.678333181029,20,60.92174601724086,2,6.092174601724086
21089,Jopala,13788,23,166.81172033652453,2,14.505366985784741,5,36.26341746446185,0,0.0
15049,Joquicingo,14710,111,754.5887151597552,8,54.38477226376615,29,197.1447994561523,0,0.0
30169,Jose Azueta,24096,173,717.9614873837982,33,136.95219123505976,18,74.7011952191235,3,12.450199203187251
12079,Jose Joaquin de Herrera,17905,16,89.36051382295447,3,16.755096341803966,0,0.0,0,0.0
23006,Jose Maria Morelos,42799,379,885.5347087548776,190,443.93560597210217,49,114.48865627701583,6,14.01901913596112
16113,Jose Sixto Verduzco,27504,254,923.5020360674811,1,3.6358347876672483,24,87.26003490401396,0,0.0
32022,Juan Aldama,22780,179,785.7769973661105,10,43.89815627743635,25,109.74539069359088,1,4.389815627743635
21090,Juan C. Bonilla,22555,183,811.3500332520505,22,97.53934825980934,26,115.27377521613833,1,4.433606739082244
21091,Juan Galindo,11422,87,761.6879705830853,6,52.530204867798986,22,192.61075118192963,1,8.755034144633164
21092,Juan N. Mendez,5578,13,233.05844388669777,6,107.56543564001434,3,53.78271782000717,0,0.0
12039,Juan R. Escudero,25742,420,1631.5748582083754,133,516.6653717659856,31,120.42576334395153,8,31.0776163468262
30094,Juan Rodriguez Clara,41108,80,194.60932178651356,20,48.65233044662839,20,48.65233044662839,2,4.86523304466284
14051,Juanacatlan,19203,188,979.0136957767016,29,151.0180700932146,17,88.52783419257408,0,0.0
7048,Juarez,23527,56,238.02439750074382,8,34.00348535724912,10,42.5043566965614,0,0.0
19031,Juarez,396864,7022,1769.371875503951,1544,389.0501532010966,327,82.39598451862602,39,9.827044025157234
16046,Juarez,15290,182,1190.3204708960104,5,32.701111837802486,18,117.72400261608894,1,6.540222367560497
5015,Juarez,1722,20,1161.4401858304298,2,116.14401858304298,3,174.21602787456445,0,0.0
8037,Juarez,1464930,25652,1751.0734301297675,1290,88.05881509696708,3811,260.14894909654384,48,3.2766070733755197
13033,Juarez Hidalgo,3412,9,263.7749120750293,1,29.30832356389214,2,58.61664712778428,0,0.0
32023,Juchipila,13357,104,778.6179531331886,4,29.946844351276482,14,104.81395522946771,0,0.0
30095,Juchique de Ferrer,16662,26,156.04369223382548,2,12.003360941063498,7,42.01176329372224,0,0.0
12080,Juchitan,7924,73,921.2518929833418,31,391.21655729429585,7,88.33922261484099,1,12.619888944977284
15050,Juchitepec,27241,280,1027.8624132741088,74,271.6493520795859,20,73.41874380529349,2,7.341874380529349
14052,Juchitlan,6021,20,332.1707357581797,6,99.6512207274539,8,132.86829430327188,3,49.82561036372695
8038,Julimes,4913,101,2055.7704050478324,34,692.0415224913495,14,284.9582739670263,0,0.0
16047,Jungapeo,22358,74,330.9777260935683,2,8.94534394847482,10,44.726719742374094,0,0.0
31041,Kanasin,108918,2049,1881.2317523274392,805,739.0881213389889,122,112.01087056317597,11,10.09934078848308
31042,Kantunil,5813,25,430.070531567177,16,275.2451402029933,4,68.81128505074832,0,0.0
31043,Kaua,3307,39,1179.3166011490778,1,30.23888720895071,5,151.19443604475356,0,0.0
31044,Kinchil,7657,90,1175.395063340734,51,666.0572025597493,13,169.7792869269949,2,26.119890296460756
31045,Kopoma,2726,27,990.4622157006602,10,366.8378576669112,7,256.78650036683786,0,0.0
30016,La Antigua,28481,1018,3574.312699694533,277,972.5782100347601,79,277.3779010568449,11,38.62223938766195
14018,La Barca,69931,716,1023.8663825771117,80,114.39847850023595,137,195.90739443165407,7,10.009866868770645
26021,La Colorada,2122,8,377.0028275212064,3,141.3760603204524,1,47.1253534401508,0,0.0
20017,La Compañia,3399,4,117.68167107972933,0,0.0,0,0.0,0,0.0
7020,La Concordia,50535,35,69.25892945483328,0,0.0,4,7.915306223409518,0,0.0
8016,La Cruz,4226,31,733.5541883577852,0,0.0,0,0.0,0,0.0
7036,La Grandeza,7882,1,12.687135244861711,0,0.0,1,12.687135244861711,0,0.0
16035,La Huacana,35584,275,772.8192446043165,18,50.58453237410072,41,115.22032374100719,2,5.620503597122302
14043,La Huerta,26051,331,1270.5846224713061,220,844.4973321561553,30,115.158727112203,14,53.740739319028066
7041,La Independencia,49602,18,36.288859320188706,1,2.0160477400104835,1,2.0160477400104835,0,0.0
7050,La Libertad,5424,28,516.2241887905604,3,55.309734513274336,2,36.87315634218289,0,0.0
9008,La Magdalena Contreras,245147,25322,10329.312616511725,3394,1384.4754371866675,764,311.6497448469694,28,11.42171839753291
29048,La Magdalena Tlaltelulco,19967,208,1041.7188360795312,15,75.1239545249662,30,150.2479090499324,0,0.0
21095,La Magdalena Tlatlauquitepec,594,7,1178.4511784511785,1,168.35016835016833,0,0.0,0,0.0
14057,La Manzanilla de la Paz,4033,73,1810.0669476816267,42,1041.408380857922,5,123.97718819737169,0,0.0
13040,La Mision,10915,26,238.20430600091618,10,91.61704076958314,6,54.970224461749886,1,9.161704076958314
15070,La Paz,309596,5374,1735.8105401878577,1299,419.57906432899654,695,224.48610447163398,42,13.566066745048387
3003,La Paz,301961,21304,7055.215739780965,5202,1722.7390292123816,802,265.5972128851077,139,46.032434652157065
20069,La Pe,2745,3,109.2896174863388,0,0.0,1,36.42987249544627,0,0.0
30127,La Perla,28959,26,89.78210573569528,9,31.078421216202216,5,17.265789564556787,0,0.0
16069,La Piedad,110385,1813,1642.4333016261266,64,57.97889205960955,179,162.15971372922044,1,0.9059201884313992
20076,La Reforma,3324,8,240.67388688327318,1,30.084235860409148,3,90.25270758122744,0,0.0
20556,La Trinidad Vista Hermosa,259,2,772.2007722007722,1,386.1003861003861,1,386.1003861003861,0,0.0
7099,La Trinitaria,85344,28,32.808398950131235,1,1.1717285339332584,5,5.858642669666292,0,0.0
12068,La Union de Isidoro Montes de Oca,26968,175,648.917235241768,41,152.03203797092849,30,111.24295461287451,2,7.416196974191635
18019,La Yesca,14962,20,133.6719689881032,2,13.367196898810318,4,26.734393797620637,1,6.683598449405159
21093,Lafragua,8243,13,157.70957175785514,2,24.263011039670022,4,48.526022079340045,0,0.0
14053,Lagos de Moreno,175696,1989,1132.0690283216466,110,62.60814133503324,359,204.33020672069938,7,3.984154448593024
24019,Lagunillas,5775,37,640.6926406926407,4,69.26406926406926,9,155.84415584415584,0,0.0
16048,Lagunillas,5862,48,818.8331627430911,4,68.2360968952576,7,119.41316956670079,0,0.0
5016,Lamadrid,1984,86,4334.677419354839,4,201.61290322580643,4,201.61290322580643,0,0.0
19032,Lampazos de Naranjo,5783,129,2230.6761196610755,12,207.50475531730936,5,86.46031471554556,0,0.0
22010,Landa de Matamoros,20313,100,492.2955742627874,12,59.075468911534486,6,29.537734455767243,0,0.0
30096,Landero y Coss,1671,4,239.37761819269898,0,0.0,1,59.844404548174744,0,0.0
7049,Larrainzar,25725,7,27.210884353741495,1,3.8872691933916426,0,0.0,0,0.0
30061,Las Choapas,85144,313,367.61251526825146,52,61.07300573146669,96,112.75016442732313,10,11.744808794512824
7052,Las Margaritas,134759,95,70.49621917645574,1,0.7420654650153237,8,5.936523720122589,0,0.0
30107,Las Minas,3130,1,31.94888178913738,0,0.0,0,0.0,0,0.0
7075,Las Rosas,30874,23,74.49633996242794,3,9.716913908142773,3,9.716913908142773,0,0.0
30132,Las Vigas de Ramirez,20667,39,188.70663376397155,5,24.19315817486815,8,38.70905307978904,0,0.0
23007,Lazaro Cardenas,31385,543,1730.1258563007807,119,379.16202007328343,47,149.75306675163296,9,28.67611916520631
29047,Lazaro Cardenas,3282,47,1432.0536258379036,10,304.69226081657524,2,60.938452163315056,0,0.0
16052,Lazaro Cardenas,192153,8801,4580.204316352074,2448,1273.984793367785,487,253.44387024922847,34,17.694233241219237
11020,Leon,1679610,47709,2840.4808259060137,3403,202.60655747465188,4090,243.50890980644317,46,2.7387310149379918
12040,Leonardo Bravo,26857,117,435.64061510965485,20,74.46848121532561,16,59.57478497226049,1,3.7234240607662805
10012,Lerdo,164763,2241,1360.1354673075873,101,61.30017054799925,120,72.83188579960307,0,0.0
30097,Lerdo de Tejada,20987,313,1491.399437747177,94,447.89631676752276,39,185.82932291418498,0,0.0
15051,Lerma,159948,1863,1164.7535449020932,115,71.89836696926501,337,210.69347537949835,8,5.001625528296696
21094,Libres,36010,179,497.08414329352956,18,49.98611496806443,32,88.86420438767009,1,2.77700638711469
19033,Linares,88689,1867,2105.1088635569236,185,208.59407592824365,119,134.17672992141078,1,1.1275355455580738
28019,Llera,17892,91,508.6071987480438,34,190.02906326849987,8,44.7127207690588,0,0.0
13034,Lolotla,10256,34,331.51326053042123,3,29.251170046801874,11,107.25429017160687,0,0.0
20044,Loma Bonita,44584,281,630.2709492194509,138,309.5280818230755,21,47.10209940785932,2,4.485914229319936
8039,Lopez,4342,45,1036.388760939659,0,0.0,12,276.3703362505758,0,0.0
32024,Loreto,56515,396,700.6989294877466,18,31.849951340352117,57,100.85817924444837,0,0.0
3009,Loreto,21657,1924,8883.963614535716,600,2770.4668236597868,42,193.93267765618506,7,32.32211294269751
19003,Los Aldamas,1506,8,531.2084993359894,2,132.80212483399734,0,0.0,0,0.0
3008,Los Cabos,330312,21705,6571.060088643464,8996,2723.4856741505,899,272.1669209716874,402,121.7031170529681
19027,Los Herreras,1998,33,1651.6516516516515,5,250.25025025025025,1,50.05005005005005,0,0.0
19042,Los Ramones,5201,71,1365.1220919054028,5,96.13535858488753,0,0.0,0,0.0
16075,Los Reyes,73199,589,804.6558013087609,145,198.09013784341315,78,106.55883277093949,2,2.732277763357423
30137,Los Reyes,6200,3,48.38709677419355,2,32.25806451612903,0,0.0,0,0.0
21118,Los Reyes de Juarez,29171,67,229.6801618045319,5,17.140310582427755,16,54.848993863768804,2,6.8561242329711005
32025,Luis Moya,13948,69,494.69457986808146,1,7.169486664754803,17,121.88127330083167,0,0.0
15123,Luvianos,29784,153,513.6986301369863,5,16.787536932581254,29,97.36771420897125,0,0.0
27012,Macuspana,177047,4148,2342.8807039938547,886,500.43208865442506,248,140.0757990815998,16,9.037148327845149
8040,Madera,30936,127,410.5249547452805,7,22.627359710369795,20,64.64959917248513,0,0.0
16049,Madero,18769,69,367.6274708295594,3,15.983803079546059,7,37.29554051894081,1,5.327934359848687
30098,Magdalena,3240,4,123.45679012345678,2,61.72839506172839,2,61.72839506172839,0,0.0
14055,Magdalena,24117,86,356.5949330347887,12,49.75743251648215,24,99.5148650329643,0,0.0
26036,Magdalena,33896,696,2053.3396270946423,67,197.66344111399576,75,221.26504602312957,0,0.0
20045,Magdalena Apasco,9300,286,3075.2688172043013,25,268.81720430107526,12,129.03225806451613,0,0.0
20046,Magdalena Jaltepec,3311,10,302.02355783751136,1,30.202355783751134,2,60.40471156750227,0,0.0
20048,Magdalena Mixtepec,1401,1,71.3775874375446,0,0.0,0,0.0,0,0.0
20049,Magdalena Ocotlan,1209,17,1406.1207609594708,3,248.13895781637717,0,0.0,0,0.0
20050,Magdalena Peñasco,3644,1,27.442371020856204,0,0.0,0,0.0,0,0.0
20051,Magdalena Teitipac,4782,3,62.73525721455457,0,0.0,3,62.73525721455457,0,0.0
20052,Magdalena Tequisistlan,6361,186,2924.068542681968,161,2531.0485772677252,12,188.64958339883665,11,172.92878478226694
20053,Magdalena Tlacotepec,1302,10,768.0491551459294,7,537.6344086021505,0,0.0,0,0.0
20562,Magdalena Yodocono de Porfirio Diaz,1601,7,437.22673329169265,2,124.92192379762648,1,62.46096189881324,1,62.46096189881324
20054,Magdalena Zahuatlan,427,1,234.192037470726,0,0.0,0,0.0,0,0.0
8041,Maguarichi,1731,3,173.3102253032929,1,57.770075101097625,1,57.770075101097625,0,0.0
28020,Mainero,2684,10,372.5782414307005,3,111.77347242921013,4,149.03129657228018,0,0.0
15052,Malinalco,29515,205,694.562087074369,43,145.68863289852618,38,128.74809418939523,2,6.77621548365238
12041,Malinaltepec,28166,44,156.21671518852517,0,0.0,4,14.201519562593198,0,0.0
30099,Maltrata,18845,89,472.2738126824091,19,100.82249933669408,11,58.37092066861237,0,0.0
31046,Mama,3371,29,860.2788490062296,6,177.98872738059924,3,88.99436369029962,1,29.66478789676654
31047,Mani,6001,38,633.2277953674387,8,133.31111481419765,4,66.65555740709883,0,0.0
30100,Manlio Fabio Altamirano,24849,197,792.7884421908326,78,313.8959314258119,31,124.75351120769446,8,32.194454505211475
8042,Manuel Benavides,1562,57,3649.167733674776,0,0.0,4,256.08194622279126,0,0.0
11008,Manuel Doblado,40608,886,2181.8360914105597,66,162.52955082742315,71,174.84239558707642,3,7.387706855791962
6007,Manzanillo,203306,5915,2909.4074941221606,2733,1344.2790670221243,408,200.68271472558607,45,22.134122947674932
7051,Mapastepec,51875,92,177.34939759036146,12,23.132530120481928,15,28.915662650602407,1,1.9277108433734942
10013,Mapimi,28301,159,561.8176036182466,10,35.33444047913501,7,24.73410833539451,0,0.0
16050,Maravatio,92676,864,932.2802019940438,9,9.711252104104622,88,94.95446501791186,3,3.2370840347015406
7115,Maravilla Tenejapa,13755,0,0.0,0,0.0,0,0.0,0,0.0
16051,Marcos Castellanos,14517,67,461.5278638837226,10,68.88475580354067,4,27.553902321416267,0,0.0
30101,Mariano Escobedo,38503,523,1358.3357141002,116,301.2752253071189,58,150.63761265355944,4,10.388800872659274
19034,Marin,6199,41,661.396999516051,8,129.05307307630264,6,96.78980480722697,1,16.13163413453783
20055,Mariscala de Juarez,3682,16,434.54644215100484,1,27.159152634437802,1,27.159152634437802,0,0.0
12077,Marquelia,14269,222,1555.820309762422,126,883.0331487840773,13,91.10659471581751,3,21.02459878057327
7116,Marques de Comillas,12226,11,89.97219041387207,4,32.71716015049894,1,8.179290037624735,0,0.0
30102,Martinez de la Torre,111164,1209,1087.5823108200498,417,375.12144219351586,158,142.1323450037782,13,11.694433449677954
12042,Martir de Cuilapan,19306,96,497.25473945923545,19,98.4150005179737,16,82.87578990987258,0,0.0
20056,Martires de Tacubaya,1497,5,334.00133600534406,0,0.0,1,66.8002672010688,0,0.0
14058,Mascota,15635,160,1023.3450591621363,18,115.12631915574032,27,172.68947873361049,2,12.791813239526704
8043,Matachi,3306,8,241.98427102238355,0,0.0,2,60.49606775559589,0,0.0
28022,Matamoros,546115,12272,2247.145747690505,2728,499.5284875896102,804,147.22173901101417,54,9.888027247008413
5017,Matamoros,119492,1502,1256.9879155089882,53,44.35443376962475,163,136.4108057443176,2,1.6737522177216884
8044,Matamoros,4847,40,825.2527336496802,12,247.57582009490406,3,61.893955023726015,0,0.0
24020,Matehuala,104218,3032,2909.286303709532,179,171.75535895910494,170,163.11961465389854,2,1.9190542900458654
20057,Matias Romero Avendaño,40690,267,656.1808798230524,78,191.69329073482427,36,88.47382649299583,3,7.372818874416319
24057,Matlapa,32154,634,1971.7609006655473,286,889.4694283759408,30,93.3009889904833,0,0.0
31048,Maxcanu,24331,417,1713.8629731618103,251,1031.6057704163413,47,193.16920800624717,8,32.879865192552714
31049,Mayapan,3901,5,128.1722635221738,1,25.63445270443476,2,51.26890540886952,0,0.0
14059,Mazamitla,14962,141,942.3873813661274,14,93.57037829167224,10,66.8359844940516,0,0.0
7053,Mazapa de Madero,8552,15,175.39756782039288,1,11.693171188026193,2,23.386342376052387,0,0.0
32026,Mazapil,18464,205,1110.26863084922,11,59.57538994800693,14,75.82322357019063,0,0.0
21096,Mazapiltepec de Juarez,3005,15,499.16805324459233,1,33.277870216306155,2,66.55574043261231,0,0.0
7054,Mazatan,31856,64,200.90406830738326,16,50.226017076845814,13,40.808638874937216,3,9.417378201908589
26037,Mazatan,1324,7,528.7009063444109,0,0.0,1,75.52870090634441,0,0.0
29017,Mazatecochco de Jose Maria Morelos,11601,48,413.75743470390483,3,25.859839668994052,13,112.05930523230757,1,8.619946556331351
